Poligonal,Ponto,Longitude,Latitude,Distância em km (em relação ao anterior)
492,5,-122.0465927124,38.2568244934,2.6917104544
492,6,-122.1415786743,38.2052268982,10.0872203002
492,7,-122.1943893433,38.1639633179,6.5082730942
492,8,-122.2130813599,38.1300315857,4.1118834086
492,9,-122.215675354,38.0922470093,4.207578219
493,1,-84.4422912598,38.0518608093,3283.2109687313
493,2,-84.4771194458,38.1418304443,10.4581011268
493,3,-84.544418335,38.2126197815,9.826728484
493,4,-84.5705947876,38.2681388855,6.5831389513
493,5,-84.5646362305,38.3219070435,6.0013170456
493,6,-84.578414917,38.3442382813,2.7586710211
493,7,-84.5944824219,38.4197807312,8.5158901664
493,8,-84.5866622925,38.4748535156,6.1615655806
493,9,-84.6228942871,38.5316810608,7.0618221022
493,10,-84.6224136353,38.5566291809,2.7744193127
493,11,-84.5943527222,38.6327056885,8.8038290641
493,12,-84.6352996826,38.7537574768,13.9215558471
493,13,-84.6173706055,38.8192825317,7.4499323378
493,14,-84.6382293701,38.868976593,5.8135178554
494,1,-82.6157073975,38.3598594666,184.6129717027
494,2,-82.6727981567,38.3713951111,5.1400329303
494,3,-82.7074890137,38.3663291931,3.0763700124
494,4,-82.7834625244,38.3591461182,6.6719321334
494,5,-82.8372116089,38.3697967529,4.8334767584
494,6,-82.9565658569,38.3444099426,10.7830803242
494,7,-83.0239257813,38.3207168579,6.4390356194
494,8,-83.1098175049,38.3270378113,7.5256084713
494,9,-83.2003860474,38.3267211914,7.9004454736
494,10,-83.2580108643,38.3192100525,5.0958407806
494,11,-83.3478546143,38.2846832275,8.7294084248
494,12,-83.4050064087,38.2757301331,5.0869722209
494,13,-83.4567871094,38.2042655945,9.1431828509
494,14,-83.4746704102,38.1937904358,1.9490574937
494,15,-83.5594711304,38.1893043518,7.4277955799
494,16,-83.6119308472,38.1568717957,5.8339685713
494,17,-83.6762771606,38.1517677307,5.6548716807
494,18,-83.7310256958,38.1343765259,5.1636326537
494,19,-83.7858505249,38.1151504517,5.2506480065
494,20,-83.8975296021,38.0953330994,10.0169576436
494,21,-83.955696106,38.085269928,5.2119645871
494,22,-84.0465240479,38.060749054,8.4052040418
494,23,-84.0788116455,38.0358505249,3.9570847878
494,24,-84.1252746582,38.0165672302,4.6000640586
495,1,-84.1252746582,38.0165672302,0
495,2,-84.1615829468,38.0081634521,3.3153157325
495,3,-84.1765518188,38.0033683777,1.4157511563
495,4,-84.2130889893,37.9995079041,3.2300772175
495,5,-84.2961273193,38.0330238342,8.1735224946
495,6,-84.3903274536,38.0583305359,8.7156982235
495,7,-84.4422912598,38.0518608093,4.6063149068
496,1,-122.215675354,38.0922470093,3283.2109687313
496,2,-122.2157287598,38.0581626892,3.7900063531
496,3,-122.2211074829,38.0366363525,2.4395182505
496,4,-122.2566299438,38.0096931458,4.3194583338
496,5,-122.269493103,37.9932556152,2.1473378864
496,6,-122.316192627,37.967628479,4.9873028063
496,7,-122.3137664795,37.9177970886,5.5450806953
496,8,-122.2876815796,37.8717155457,5.6120247758
496,9,-122.2775192261,37.8194961548,5.8746957769
497,1,-121.3292922974,37.7547187805,83.6372907277
497,2,-121.2991333008,37.7771110535,3.6369755123
497,3,-121.2772140503,37.8214378357,5.2918017375
497,4,-121.2784881592,37.8635864258,4.6880445874
497,5,-121.2844314575,37.9055747986,4.6979383187
497,6,-121.2967147827,37.9260177612,2.515612712
497,7,-121.3264160156,37.9644393921,5.0035599635
497,8,-121.3796768188,38.0741615295,13.0622127681
497,9,-121.3794174194,38.1091079712,3.8859333225
497,10,-121.4454040527,38.2514762878,16.8485960532
497,11,-121.4601898193,38.3598327637,12.1175670288
497,12,-121.4570846558,38.4053192139,5.0650990673
497,13,-121.4728240967,38.4610099792,6.3424706671
497,14,-121.4858779907,38.4723320007,1.6960529453
497,15,-121.5094680786,38.4828147888,2.3612601826
497,16,-121.5138626099,38.4967193604,1.5927233811
497,17,-121.4729232788,38.5685424805,8.7443033032
498,1,-121.3292922974,37.7547187805,91.360165464
498,2,-121.4264297485,37.7516822815,8.5466919502
498,3,-121.4877548218,37.7349205017,5.7052590395
498,4,-121.5365524292,37.7326622009,4.2985986996
499,1,-122.3948516846,37.7321929932,75.4799150201
499,2,-122.3732223511,37.7794532776,5.588548863
499,3,-122.3116989136,37.8141136169,6.6389736477
499,4,-122.2775192261,37.8194961548,3.0614599144
500,1,-121.5365524292,37.7326622009,65.8350385455
500,2,-121.5907211304,37.7324485779,4.7637301252
500,3,-121.6464614868,37.7108230591,5.4605758803
500,4,-121.707901001,37.7061958313,5.4292658152
500,5,-121.7368087769,37.6937294006,2.8965461848
500,6,-121.9097595215,37.6936912537,15.2175032451
501,1,-77.4715423584,37.5910224915,3874.8405967094
501,2,-77.4587554932,37.6073379517,2.1354974942
501,3,-77.4511947632,37.6218414307,1.7448052938
501,4,-77.4534835815,37.6794090271,6.4043954584
501,5,-77.4515991211,37.8847351074,22.8318190784
501,6,-77.4644088745,37.930519104,5.2135176609
501,7,-77.4918289185,37.9821968079,6.2289165976
501,8,-77.5116958618,38.0742034912,10.3776096357
501,9,-77.513458252,38.130859375,6.3017339481
501,10,-77.493560791,38.2056465149,8.4959264253
501,11,-77.5041046143,38.2419013977,4.1352381416
501,12,-77.5117263794,38.2518730164,1.2932236289
501,13,-77.5205230713,38.2917556763,4.5007456778
501,14,-77.4976501465,38.3393478394,5.6557493272
501,15,-77.4395141602,38.4045982361,8.8503120136
501,16,-77.4165420532,38.4666786194,7.1871548766
501,17,-77.3552780151,38.538684845,9.6191761107
501,18,-77.293800354,38.6410293579,12.5721455345
501,19,-77.2489013672,38.6776580811,5.638030253
501,20,-77.225189209,38.7134132385,4.4768001896
501,21,-77.1979751587,38.7346534729,3.3394143972
501,22,-77.1723556519,38.7907867432,6.6252138466
502,1,-121.8321151733,37.3250617981,3874.285970115
502,2,-121.8258361816,37.3443756104,2.2181870337
502,3,-121.8444747925,37.3636054993,2.6993095793
502,4,-121.8729934692,37.4359970093,8.4345672006
502,5,-121.9180374146,37.5027198792,8.4171208551
502,6,-121.9169311523,37.5386238098,3.9935268833
502,7,-121.8587112427,37.5813598633,6.9941174411
502,8,-121.8532333374,37.6042747498,2.5933270184
502,9,-121.9002380371,37.6641197205,7.8367279241
502,10,-121.9097595215,37.6936912537,3.3932919398
503,1,-122.3948516846,37.7321929932,42.8851570552
503,2,-122.46144104,37.6947212219,7.1882615392
503,3,-122.4663238525,37.6740684509,2.3363349709
503,4,-122.4542770386,37.6528167725,2.5900952084
503,5,-122.3297119141,37.5157775879,18.7797263715
503,6,-122.3233337402,37.5078849792,1.0424500945
503,7,-122.3060455322,37.4936561584,2.1975412549
503,8,-122.2508392334,37.4769897461,5.2117062987
503,9,-122.2373123169,37.4417076111,4.1008504695
503,10,-122.0861587524,37.328289032,18.3685137171
503,11,-122.0344467163,37.3263626099,4.5774172932
503,12,-122.0194854736,37.3278884888,1.3337199703
503,13,-121.9983139038,37.3233146667,1.9398981436
503,14,-121.9688186646,37.2981987,3.8215346969
503,15,-121.9199905396,37.2956542969,4.3284083267
503,16,-121.8855667114,37.3006782532,3.0957727072
503,17,-121.8700408936,37.311290741,1.8105744548
503,18,-121.8321151733,37.3250617981,3.6868536208
504,1,-77.4715423584,37.5910224915,3878.1788100134
504,2,-77.4212112427,37.4010696411,21.5834719478
504,3,-77.407371521,37.3516464233,5.6300322882
504,4,-77.3952713013,37.3094787598,4.8093379601
504,5,-77.4005966187,37.2251625061,9.3873752062
504,6,-77.4000244141,37.2188148499,0.7076432665
505,1,-77.4715423584,37.5910224915,41.8669212059
505,2,-77.4204788208,37.5483932495,6.5362971153
505,3,-77.392616272,37.5501823425,2.4643662331
505,4,-77.3827590942,37.5406570435,1.370058784
505,5,-77.368850708,37.5279502869,1.8709344234
505,6,-77.2957305908,37.52784729,6.4480267771
505,7,-77.2447052002,37.516418457,4.6759697629
505,8,-77.1837921143,37.514465332,5.3768378418
505,9,-76.9501342773,37.4914207458,20.7704139978
505,10,-76.9113540649,37.4817199707,3.5876824474
505,11,-76.8294296265,37.4341506958,8.9592665816
505,12,-76.6829910278,37.3103981018,18.8894158006
505,13,-76.6532440186,37.2802734375,4.2596515882
505,14,-76.6333236694,37.2529296875,3.5145386743
505,15,-76.6253738403,37.2406349182,1.5375864857
505,16,-76.5650939941,37.2066345215,6.5406764918
505,17,-76.507232666,37.1259307861,10.3352191882
505,18,-76.4643707275,37.0947380066,5.1455176557
505,19,-76.3918991089,37.0405921936,8.8087958107
505,20,-76.3620529175,37.0321540833,2.8104477157
505,21,-76.3342437744,37.0409622192,2.6555921432
505,22,-76.3216705322,37.0340385437,1.3557952998
505,23,-76.318359375,37.0172920227,1.8851857365
505,24,-76.3129425049,37.0026626587,1.6963279403
505,25,-76.2959899902,36.970199585,3.9111823022
505,26,-76.2776565552,36.9608383179,1.933027298
505,27,-76.2653656006,36.9523086548,1.4464699496
505,28,-76.2700271606,36.9138145447,4.300356218
506,1,-76.2700271606,36.9138145447,0
506,2,-76.2988052368,36.9309234619,3.1880584985
506,3,-76.3065719604,36.9411773682,1.3328639874
507,1,-76.2067108154,36.8474006653,13.6965018425
507,2,-76.2083435059,36.8524093628,0.5755771865
507,3,-76.2138366699,36.8678855896,1.7889270867
507,4,-76.2404022217,36.896736145,3.9842462628
507,5,-76.2700271606,36.9138145447,3.247270896
508,1,-76.3783569336,36.7906265259,16.7492827219
508,2,-76.330291748,36.814201355,5.0185160611
508,3,-76.304107666,36.8343505859,3.2328925949
508,4,-76.282043457,36.8460350037,2.3544423304
508,5,-76.2067108154,36.8474006653,6.7050384572
509,1,-76.4204177856,36.7828483582,20.3332046991
509,2,-76.3783569336,36.7906265259,3.8441898908
510,1,-76.3783569336,36.7906265259,0
510,2,-76.3632125854,36.7664489746,3.0077964884
510,3,-76.344909668,36.7612876892,1.7284700473
510,4,-76.2587585449,36.7604293823,7.6751719875
510,5,-76.2287216187,36.7737541199,3.0584077939
510,6,-76.2152252197,36.7903900146,2.2060319553
510,7,-76.2075119019,36.8039054871,1.6523486121
510,8,-76.2067108154,36.8474006653,4.8369687223
511,1,-86.7185134888,36.1405067444,942.4694512364
511,2,-86.7349624634,36.1427078247,1.4972049696
512,1,-86.7349624634,36.1427078247,0
512,2,-86.7487335205,36.1244163513,2.3804014846
512,3,-86.786895752,36.124835968,3.4279044806
513,1,-83.9359207153,35.9758262634,256.8315744698
513,2,-83.9246444702,35.9821166992,1.2323946953
513,3,-83.9029769897,35.9901885986,2.1462116454
513,4,-83.8566513062,36.0157203674,5.0424002844
513,5,-83.8482666016,36.0135040283,0.7933833565
513,6,-83.8062973022,36.003780365,3.9268699418
513,7,-83.7126083374,36.0074386597,8.4373385673
513,8,-83.5537185669,36.0000343323,14.316513833
513,9,-83.4981079102,36.0040626526,5.0225398407
513,10,-83.4491577148,36.0238761902,4.9231891295
513,11,-83.3709182739,36.0680580139,8.579952023
514,1,-84.2633132935,35.8684654236,83.3206867472
514,2,-84.2322845459,35.8734550476,2.8503812947
514,3,-84.1614379883,35.9111938477,7.6379776538
514,4,-84.0859298706,35.9323120117,7.1934118976
514,5,-83.9830093384,35.9625701904,9.8567670814
514,6,-83.9359207153,35.9758262634,4.4867170109
515,1,-86.7185134888,36.1405067444,250.7940111445
515,2,-86.6581802368,36.1412582397,5.4184258451
515,3,-86.5458602905,36.1721534729,10.6531460558
515,4,-86.3953170776,36.1692962646,13.5170089642
515,5,-86.311668396,36.1652755737,7.5222201169
515,6,-86.2575759888,36.1769790649,5.0268673831
515,7,-86.1980361938,36.183506012,5.3929061618
515,8,-86.0574951172,36.164100647,12.7981658369
515,9,-86.0156707764,36.1678848267,3.778028794
515,10,-85.9641494751,36.1831741333,4.9270490735
515,11,-85.9249649048,36.1801834106,3.5325380687
515,12,-85.8586196899,36.1373214722,7.6283915677
515,13,-85.781867981,36.1449394226,6.9439578682
515,14,-85.7592163086,36.1188087463,3.5469532736
515,15,-85.6997833252,36.1105766296,5.4166261029
515,16,-85.6814804077,36.1118049622,1.6498433278
515,17,-85.6179962158,36.1379089355,6.3981899498
515,18,-85.5093841553,36.1425018311,9.7665485382
515,19,-85.4769363403,36.1414108276,2.9162205922
515,20,-85.4592208862,36.1421737671,1.5930473811
515,21,-85.4348526001,36.1395263672,2.2079269434
515,22,-85.3967590332,36.1482124329,3.5543258816
515,23,-85.3387680054,36.1343994141,5.4292174901
515,24,-85.2989044189,36.1334571838,3.5815046345
515,25,-85.2654724121,36.1195602417,3.3769585587
515,26,-85.2291564941,36.0964698792,4.1516001179
515,27,-85.1151580811,36.0187644958,13.4041528768
515,28,-85.048789978,36.0040359497,6.1900991747
515,29,-85.0012130737,35.9908981323,4.5225285747
515,30,-84.929359436,35.9554595947,7.5721861367
515,31,-84.9061203003,35.9350318909,3.0880453567
515,32,-84.9011230469,35.9139442444,2.3876242753
515,33,-84.8778076172,35.8862380981,3.7284778237
515,34,-84.8387908936,35.8919830322,3.5723970954
515,35,-84.7980880737,35.9162750244,4.5536635334
515,36,-84.7387084961,35.8930130005,5.9408208036
515,37,-84.6785125732,35.891494751,5.4251563595
515,38,-84.6510391235,35.9121818542,3.3785735267
515,39,-84.6239013672,35.9183387756,2.5379763487
515,40,-84.5691070557,35.9038124084,5.1924005874
515,41,-84.5269317627,35.8879699707,4.1875857917
515,42,-84.5146942139,35.8838233948,1.1949971966
515,43,-84.4326553345,35.8617324829,7.7894408033
515,44,-84.2633132935,35.8684654236,15.2781398664
516,1,-82.6073226929,35.5514297485,153.6140895935
516,2,-82.5472717285,35.5481948853,5.4446659908
516,3,-82.4898452759,35.5557746887,5.2631167919
516,4,-82.4719390869,35.5615959167,1.7443276538
516,5,-82.3743591309,35.5881080627,9.304600629
516,6,-82.3329696655,35.6034584045,4.1132068239
516,7,-82.3113937378,35.6197662354,2.6631754026
516,8,-82.2005462646,35.6223335266,10.0234457518
516,9,-82.0888748169,35.6361541748,10.2091526335
516,10,-82.0355148315,35.6516075134,5.1188043225
516,11,-81.9957351685,35.6459312439,3.6493888141
516,12,-81.982170105,35.6466140747,1.2280935733
516,13,-81.8983612061,35.6911010742,9.0436754737
516,14,-81.8099365234,35.6883964539,7.9913976945
516,15,-81.7492370605,35.7088241577,5.9332458688
516,16,-81.698928833,35.7136421204,4.5736558778
516,17,-81.6649780273,35.7154846191,3.0720223634
516,18,-81.6130752563,35.726184845,4.8342778194
516,19,-81.5624465942,35.7164230347,4.6976510523
516,20,-81.5035400391,35.7171859741,5.3187917478
516,21,-81.4521942139,35.698764801,5.0683908364
516,22,-81.3300933838,35.7129020691,11.136353189
516,23,-81.2540893555,35.7073783875,6.889690196
516,24,-81.2016525269,35.7228965759,5.0387924776
516,25,-81.1004180908,35.7352218628,9.2402940368
516,26,-80.9565429688,35.7850227356,14.1137818358
516,27,-80.8672027588,35.8070335388,8.4211642299
516,28,-80.8485565186,35.8130645752,1.8102228697
517,1,-83.3709182739,36.0680580139,228.8355968512
517,2,-83.3151702881,36.0392303467,5.949055739
517,3,-83.271697998,35.9919624329,6.5507709864
517,4,-83.2398834229,35.9698600769,3.7729453173
517,5,-83.187789917,35.9324226379,6.2703719464
517,6,-83.1861419678,35.8413619995,10.1265693054
517,7,-83.1280822754,35.8305473328,5.3701834991
517,8,-83.1102752686,35.8136405945,2.4722085878
517,9,-83.1014480591,35.7895736694,2.7920163661
517,10,-83.0835342407,35.7765197754,2.1721277585
517,11,-83.0579299927,35.760383606,2.9250255612
517,12,-83.0259170532,35.7539405823,2.9761973771
517,13,-83.0094909668,35.7257575989,3.4667878688
517,14,-83.0202636719,35.6973381042,3.3063973459
517,15,-83.016242981,35.6815490723,1.7928176772
517,16,-82.9806518555,35.6697387695,3.4727281091
517,17,-82.9811096191,35.6524734497,1.9202613576
517,18,-83.0049438477,35.6250839233,3.7302411361
517,19,-83.0036468506,35.6065063477,2.0690565508
517,20,-82.9582824707,35.5604286194,6.563592687
517,21,-82.920715332,35.53956604,4.1149077775
517,22,-82.7762908936,35.5484924316,13.1045690917
517,23,-82.7269287109,35.5596313477,4.6341173192
517,24,-82.6323394775,35.5554122925,8.569453793
517,25,-82.6165161133,35.5557670593,1.4319696888
517,26,-82.6073226929,35.5514297485,0.9614041996
518,1,-77.4000244141,37.2188148499,501.5687485789
518,2,-77.352722168,37.1770591736,6.2538813683
518,3,-77.357383728,37.1525840759,2.752675623
518,4,-77.364944458,37.1235771179,3.294320742
518,5,-77.3684463501,37.1027259827,2.3392417832
518,6,-77.3580932617,37.0827674866,2.4017594885
518,7,-77.3639068604,37.0596504211,2.621737915
518,8,-77.3801269531,37.0193214417,4.7098066036
518,9,-77.3883132935,36.9372634888,9.1533595426
518,10,-77.4052124023,36.869758606,7.6551221594
518,11,-77.4572067261,36.8054542542,8.5169026293
518,12,-77.467086792,36.7587776184,5.264261747
518,13,-77.5378875732,36.7160377502,7.8987356636
518,14,-77.5533752441,36.7037887573,1.9393739445
518,15,-77.5696487427,36.6632003784,4.7407809632
518,16,-77.5856933594,36.5538291931,12.2455540119
518,17,-77.5860900879,36.5511398315,0.3011357528
518,18,-77.6195068359,36.4728736877,9.2009668796
518,19,-77.6428146362,36.4229812622,5.9265632182
518,20,-77.6760177612,36.3478660583,8.8655112772
518,21,-77.7430725098,36.2647628784,11.0224005013
518,22,-77.7690048218,36.2176132202,5.7354826923
518,23,-77.7822494507,36.1552429199,7.0363855454
518,24,-77.838760376,36.0523757935,12.5143954668
518,25,-77.870880127,35.9826202393,8.2769515873
518,26,-77.979675293,35.8261451721,19.9687718057
518,27,-77.9991149902,35.7774620056,5.6901307577
518,28,-78.0180130005,35.7269477844,5.8701034312
518,29,-78.0403060913,35.6973648071,3.8563997821
518,30,-78.1190948486,35.6264762878,10.6206702901
518,31,-78.1465682983,35.5905990601,4.6993319093
518,32,-78.1624603271,35.5649757385,3.1911601946
518,33,-78.1917037964,35.5477256775,3.2676348244
518,34,-78.2932357788,35.5074729919,10.2202912765
518,35,-78.3058319092,35.4999351501,1.4151420543
519,1,-80.8670883179,35.249256134,233.8805197769
519,2,-80.860710144,35.3332862854,9.3616415101
519,3,-80.880897522,35.4221000671,10.0438101129
519,4,-80.8792037964,35.4711303711,5.4540794875
519,5,-80.8464050293,35.5689468384,11.2744752686
519,6,-80.8508911133,35.6165657043,5.3104909668
519,7,-80.8526229858,35.6701011658,5.954928488
519,8,-80.8508224487,35.7622299194,10.245539625
519,9,-80.8466796875,35.7971992493,3.9063296606
519,10,-80.8485565186,35.8130645752,1.7722442987
520,1,-104.9919433594,39.774269104,2159.6973464661
520,2,-105.0085296631,39.7583808899,2.2651528255
520,3,-105.0104598999,39.7365531921,2.4327329279
520,4,-105.0006790161,39.7200393677,2.0177872527
520,5,-104.9839324951,39.7078056335,1.9754380422
520,6,-104.9371643066,39.680519104,5.0217534534
520,7,-104.9229736328,39.6713829041,1.5833566351
520,8,-104.9110641479,39.6472091675,2.8748392478
520,9,-104.8999328613,39.6266479492,2.4770446387
520,10,-104.8679428101,39.5558433533,8.3366577997
520,11,-104.8592224121,39.3941497803,17.9950779186
520,12,-104.861907959,39.3759307861,2.03896479
520,13,-104.8912506104,39.264919281,12.599341592
520,14,-104.8732376099,39.2227745056,4.9363466755
